,mean_pitch,jitter,shimmer,energy,zcr_mean,spectral_centroid_mean,tempo,hnr,num_words,num_pauses,silence_duration,gender_female,gender_male,ethnicity_Other,ethnicity_arabic,ethnicity_english,ethnicity_igbo,0
150,829.06885,0.0236997830686723,0.1206057347717744,0.0120270017189617,0.113338579886591,2370.714298878549,161.49902344,-81.19166708312095,69,10,31.300498866213147,False,True,True,False,False,False,
151,1364.2867,0.0279065457893148,0.1247963257338876,0.0025745919269151,0.0749514248704663,2182.395826809385,99.38401442,-119.28069087116612,69,3,21.797324263038547,True,False,True,False,False,False,
152,1186.2397,0.0269961347756258,0.1369128901179573,0.0063477648420115,0.0836143614907819,1537.5336946380146,89.10290948,-92.1255711174427,69,41,28.746303854875286,True,False,True,False,False,False,
153,849.7612,0.0138087283020023,0.0753174504136122,0.0003268690392394,0.0611488655821917,1864.9253423714788,135.99917763,-50.76430588916258,5,1,1.6756916099773242,True,False,False,False,False,True,
154,1421.5873,0.0201886797606,0.1555149617330453,0.0023295470399339,0.1526537471657402,2719.8551067561325,123.046875,-112.07716907380754,69,2,38.2287074829932,False,True,True,False,False,False,
155,1455.677,0.0170765308486016,0.0885039661744966,0.007830360015463,0.1210508155975219,2360.3476780793303,184.5703125,-96.39695103035682,69,43,23.70757369614512,True,False,True,False,False,False,
156,1046.7474,0.0162967204580423,0.1279954287276017,0.0009913222979419,0.0646528764204545,2742.855724393441,67.99958882,-30.05461065679817,0,1,2.0313378684807257,False,True,False,False,False,True,
157,652.4775,0.0264286660746274,0.1134450763352397,0.0211600190276032,0.0366796875,1260.9569088840697,129.19921875,-35.02357856655306,0,1,1.118185941043084,False,True,False,False,False,True,
158,1061.1162,0.0219432997953838,0.1224277547699075,0.006218146415337,0.1087805913438109,1495.081215927058,95.703125,-106.95285795692148,69,39,17.414965986394563,True,False,True,False,False,False,
159,1384.939,0.0232885329296384,0.1256512521560038,0.0026296463906851,0.1231483093723717,2116.6343022643177,117.45383523,-114.25269481800494,69,23,21.199818594104308,False,True,True,False,False,False,
160,629.0031,0.0403026211424524,0.1574651851840618,0.0034193405969661,0.0350848752878454,1166.155553743937,112.34714674,-138.31928359918774,69,1,57.66385487528345,False,True,True,False,False,False,
161,1098.4597,0.0249196904163139,0.0886125866656241,0.0066521248543727,0.0923441485969387,1903.9514771006664,143.5546875,-85.25874216872846,69,21,22.98775510204082,False,True,True,False,False,False,
162,1607.1322,0.0150181488941757,0.1159897247897973,0.0022261609575792,0.3356755388914234,4753.076563381093,123.046875,-115.1542722831164,69,16,16.695147392290252,True,False,True,False,False,False,
163,596.0282,0.0352365345904705,0.2017408901497126,0.0077368532913132,0.0624676787825059,1780.5384791641202,161.49902344,-60.19390091908532,69,1,29.453605442176872,False,True,True,False,False,False,
164,1313.0015,0.028606118480019,0.1400137658762901,0.0098961370749869,0.0994519307230345,1716.599875677719,129.19921875,-135.09042505222092,69,46,27.77106575963719,False,True,True,False,False,False,
165,893.0676,0.0233760257659324,0.140775576416977,0.0092195588176559,0.0921015355189946,1719.659276956454,89.10290948,-74.47005697431895,69,3,29.35002267573696,True,False,True,False,False,False,
166,970.46185,0.0224954141449598,0.0883289308223556,0.0044453767438615,0.1046900236502076,1797.4589776439657,161.49902344,-124.03583933249924,69,66,33.55283446712018,True,False,True,False,False,False,
167,1899.7351,0.0134587351757726,0.071451272791554,0.0027307032003714,0.2530963058335196,3574.984205437686,80.74951172,-109.74696178832166,69,52,32.5079365079365,True,False,True,False,False,False,
168,1436.363,0.0250325424957471,0.1240415335737153,0.0038157519293721,0.1297359416226912,2124.6730950783617,99.38401442,-114.60297296616824,69,19,21.31591836734694,True,False,True,False,False,False,
169,1319.4751,0.0166883391836449,0.0966737825242031,0.0004696599240654,0.1007930871212121,2563.479988300045,198.76802885,-60.3391265044777,5,1,2.2767346938775512,False,True,False,False,False,True,
170,940.65204,0.0240089562358382,0.1549575218488658,0.0085988726179404,0.1102652174513704,1999.529130234236,151.99908088,-80.98282533165171,69,1,25.24009070294785,True,False,True,False,False,False,
171,1058.9368,0.020587500045819,0.1310520033201926,0.0048088652811262,0.1112338331538984,1837.577576716429,135.99917763,-108.7435253615416,69,1,25.14172335600907,False,True,True,False,False,False,
172,1218.0978,0.0140355945409915,0.0751694926868779,0.006805076476462,0.0602284307065217,1441.1608250140168,123.046875,-81.76253868948913,6,2,2.887619047619048,True,False,False,False,False,True,
173,1464.1815,0.0154308878482055,0.0581013258871487,0.0060127956624291,0.1649429242227979,2704.897340483134,143.5546875,-89.3929561212797,69,49,23.986213151927444,True,False,True,False,False,False,
174,546.03845,0.0180510520395745,0.1126234675666181,0.0006272621547826,0.0565555117545871,2692.015303399243,123.046875,-76.8545478785657,3,1,2.517732426303855,False,True,False,False,False,True,
175,1291.407,0.0230283288251965,0.0866290972913317,0.007975646650951,0.1176728944520692,2622.262364098438,135.99917763,-92.40505826931688,69,19,20.78185941043084,True,False,True,False,False,False,
176,1215.2318,0.0221550441378957,0.1286009625114503,0.0015807268518532,0.0800337786835748,1395.1809136214194,99.38401442,-94.74861708319956,69,10,19.969160997732427,False,True,True,False,False,False,
177,1464.05,0.0187086971777714,0.0891644926197367,0.0041152502933987,0.1325604084351053,2110.106842267159,107.66601562,-101.1659210884638,69,39,18.158004535147388,True,False,True,False,False,False,
178,1460.7672,0.0198704174185531,0.1017524349443717,0.0034479366658438,0.1208046680659204,2187.475095782063,172.265625,-114.40489229021236,69,27,21.199818594104308,False,True,True,False,False,False,
179,1867.6906,0.0231234614991339,0.1304584392681671,0.0038441754586336,0.167185253799288,3064.2804797793174,92.28515625,-89.93892101939355,69,10,20.31746031746032,False,True,True,False,False,False,
180,1315.6001,0.0250954226229866,0.1169611213344852,0.0036923006729505,0.1234942595970812,2055.3610320173293,99.38401442,-117.80178617765507,69,37,23.89333333333333,False,True,True,False,False,False,
181,775.2707,0.017318806918189,0.0882999117834258,0.0016700688089545,0.0649374364837398,2479.424884435294,161.49902344,-109.62618416437232,5,1,2.786394557823129,True,False,False,False,False,True,
182,682.8306,0.0238124385646983,0.1199273266802715,0.0005684132484766,0.047685546875,2346.868429436224,172.265625,-74.4365995773439,0,1,2.318458049886621,False,True,False,False,False,True,
183,1519.7487,0.0188044213517448,0.1524942906722502,0.0012508383304681,0.1238208912037037,2056.739220304953,143.5546875,-112.52144290059262,69,40,23.49859410430839,True,False,True,False,False,False,
184,736.0219,0.0223192749376268,0.1150722245625887,0.0063817150288795,0.0658523787313432,2714.115709176387,129.19921875,-115.32016114459807,5,2,1.6021768707482993,False,True,False,False,False,True,
185,468.11752,0.0263838603014393,0.115322064988798,0.0006807715227057,0.027515552662037,1168.3216591358737,117.45383523,-32.615545266670374,0,1,1.24281179138322,False,True,False,False,False,True,
186,1289.5345,0.0175411451788553,0.0692401435645975,0.001366009347651,0.0894401041666666,2575.945840693825,123.046875,-29.17791413879121,6,1,1.7308843537414966,True,False,False,False,False,True,
187,1084.8175,0.0119044826274384,0.0843319260445452,0.0260928409197296,0.0803780691964285,2084.392009237144,117.45383523,-30.506325635962234,4,1,1.486077097505669,False,True,False,False,False,True,
188,989.2047,0.018050434022061,0.0736100589817895,0.0002242266567363,0.0670599168346774,1815.6572884194893,151.99908088,-36.67509603554669,4,1,1.4223582766439908,True,False,False,False,False,True,
189,1596.5642,0.0218526398595225,0.1231915506022378,0.0015213356838361,0.1842473649538867,3255.571614097166,129.19921875,-126.74920463896318,69,35,25.49551020408163,False,True,True,False,False,False,
190,1255.7211,0.025895970536815,0.1353286489036886,0.0040727636781113,0.0941041676943567,1658.2724935707004,129.19921875,-94.6723148706336,69,1,28.35156462585034,True,False,True,False,False,False,
191,995.7603,0.02840413233579,0.1186945904472149,0.0049324296093425,0.0866530673274094,1583.8892030918544,92.28515625,-102.97925297442696,69,3,32.69369614512472,False,True,True,False,False,False,
192,1669.5448,0.0175078020877049,0.0864222399105717,0.0037921648580773,0.1146161099137931,2264.320989455036,107.66601562,-102.05068015246216,69,45,25.031111111111112,True,False,True,False,False,False,
193,866.01,0.0364683453136091,0.1619990034114685,0.0089867320195043,0.0631506005815266,1967.7600501434213,107.66601562,-59.65419047155371,69,2,25.45945578231292,False,True,True,False,False,False,
194,743.36426,0.0277547176887941,0.10155151380633,0.000316681953815,0.0588235294117647,3551.754245605663,123.046875,2.041520138324738,0,1,3.544716553287982,False,True,False,False,False,True,
195,1103.619,0.0136748551576309,0.0561024022368622,0.0037854609658151,0.0685432731331168,1976.7804502387585,135.99917763,-19.721291309979183,7,1,1.752063492063492,True,False,False,False,False,True,
196,1040.352,0.0114724280862425,0.0988976397638218,0.0006166578815362,0.0596857244318181,2295.412102279196,112.34714674,6.738077779439853,0,1,2.538004535147392,True,False,False,False,False,True,
197,597.72345,0.0217691282768654,0.1111939145704009,0.0109260895166297,0.0642195991847826,1701.957163463072,129.19921875,-73.45230140549515,4,2,1.3645804988662131,False,True,False,False,False,True,
198,563.1171,0.0222787528953007,0.0914885306623889,0.0124073414444234,0.0416329920977011,1508.5083092577677,172.265625,-54.73161770777847,5,2,1.880816326530612,False,True,False,False,False,True,
199,888.80707,0.0163133710232178,0.0812963873566518,0.0057433965883309,0.0485504748774509,1496.9268909652264,92.28515625,-18.204582228024428,0,1,1.1564625850340136,False,True,False,False,False,True,
200,778.8033,0.0166748324927315,0.0781037783760435,0.0016344481801452,0.0361692513992537,1437.4758576098366,58.72691761,-54.2671694076495,0,1,1.5160090702947846,False,True,False,False,False,True,
201,1770.096,0.0118912001057901,0.0711816335429721,0.0021726245562487,0.1226609753024193,3048.435902853024,151.99908088,0.4649234682239943,3,1,1.4297052154195011,True,False,False,False,False,True,
202,1306.6127,0.0225541241737486,0.0965849813952629,0.0048350084227147,0.1390202242465883,2638.0539922120565,151.99908088,-84.29823289437734,69,22,23.40571428571428,True,False,True,False,False,False,
203,1782.3127,0.0121224186901351,0.0664664399933216,0.0009733460082491,0.1008413461538461,2360.903032300504,66.25600962,-12.454938254173616,4,1,1.5024036281179138,True,False,False,False,False,True,
204,891.5218,0.0097836471153885,0.0816967368772376,0.0036752898743419,0.0596664891098484,1892.542009003486,161.49902344,-6.51672003118638,0,1,1.525170068027211,True,False,False,False,False,True,
205,1355.3572,0.021525578491971,0.1140799766889547,0.0049990403351148,0.0963000916598136,1353.6842499544955,151.99908088,-104.19780300805388,69,19,17.343718820861678,False,True,True,False,False,False,
206,800.4094,0.0456167472787243,0.1427467039785871,0.0039320366264432,0.0475103997564935,1189.389867000421,123.046875,-104.37331530185487,69,1,26.811473922902493,False,True,True,False,False,False,
207,841.89667,0.0121167592951073,0.0889696476315209,0.0018261616352052,0.06890869140625,1991.6228851081244,161.49902344,-56.31860879791904,0,2,1.7820408163265309,False,True,True,False,False,False,
208,1193.2737,0.0242009157044089,0.1559628436750183,0.0058384519419946,0.0854150864684466,1469.9380710257603,112.34714674,-103.28366619427516,69,14,20.94439909297052,False,True,True,False,False,False,
209,1125.1437,0.0210329648898166,0.0684082384988867,0.0052745563441382,0.093185520371216,1712.915816286156,117.45383523,-118.49187902723638,69,49,25.84380952380951,True,False,True,False,False,False,
210,1378.512,0.0256301662434455,0.119981558468189,0.0071345878181033,0.0860067453076121,1739.8504242049626,103.359375,-98.80468091660022,69,19,17.809705215419502,False,True,True,False,False,False,
211,1641.5228,0.0247955250961281,0.1187359273209218,0.013281323508724,0.1522724848458098,2345.063619783602,107.66601562,-69.39810189047157,69,25,22.05895691609977,False,True,True,False,False,False,
212,1235.583,0.0244785805131639,0.11060308986527,0.0108621452480264,0.1544315900460657,2490.036088858041,99.38401442,-66.84933220402725,69,12,18.92426303854875,False,True,True,False,False,False,
213,483.08487,0.0135656106235045,0.0638485957798779,0.011741992827678,0.0608862900152439,1911.2183531855048,103.359375,-58.06664851809429,5,3,1.6253968253968254,True,False,False,False,False,True,
214,1797.3124,0.0268531332397239,0.1178181814795241,0.0118333687641723,0.163255045119545,2158.572282170428,129.19921875,-94.52609287326686,69,24,18.134784580498867,False,True,True,False,False,False,
215,1463.1218,0.0187118278109413,0.0926778427526968,0.0052872362169554,0.1247727243523848,2381.5588482999547,161.49902344,-100.49353522839972,69,18,20.921179138321992,True,False,True,False,False,False,
216,542.98846,0.0247867550339082,0.1119816869567665,0.0020566640101856,0.0567237367021276,1876.304203043258,215.33203125,-44.51892842306235,3,1,1.087437641723356,False,True,False,False,False,True,
217,1892.4354,0.0148717549184244,0.0932833336173348,0.0021383825231481,0.2088025922745743,2718.4938560937085,89.10290948,-127.75453125442576,69,34,17.76326530612245,True,False,True,False,False,False,
218,1443.6432,0.0332046641061435,0.1162829164665009,0.0027402877887045,0.139552048337581,2371.8118903257414,107.66601562,-119.755448141592,69,31,19.504761904761903,False,True,True,False,False,False,
219,1258.8134,0.0141554337995999,0.0887382791183758,0.0017835464602995,0.1379755611053451,2446.236594920076,143.5546875,-134.527193410487,69,54,25.843809523809515,True,False,True,False,False,False,
220,659.417,0.0175167260655689,0.0789583659588651,0.0149165506123823,0.0617472330729166,2063.2876552879666,95.703125,-24.030794966862995,4,1,1.0681179138321997,True,False,False,False,False,True,
221,1082.8319,0.0103454610018688,0.0881340735152398,0.0027651685506517,0.0503408394607843,1802.05809591884,89.10290948,-31.39395494088779,0,1,1.172018140589569,True,False,False,False,False,True,
222,785.6088,0.0371731101302375,0.2460682047445861,0.0001258088285969,0.0753667700381679,3641.263237409119,107.66601562,6.184181923146809,5,1,3.037369614512472,False,True,False,False,False,True,
223,1448.1205,0.0167988791400987,0.1007233629021056,0.0024023839365198,0.1263806898110932,2455.2294731090865,117.45383523,-106.20752233534644,69,27,33.43673469387755,True,False,True,False,False,False,
224,552.63763,0.0231956093784925,0.0803651228617535,0.0196814422723137,0.0568195003094059,1892.422590944812,198.76802885,-52.70885359291258,5,1,1.9040362811791385,False,True,True,False,False,False,
225,1266.5444,0.0231155010235676,0.1116252036006594,0.0028000833255075,0.1100657059698879,2011.464395543788,117.45383523,-137.02820131846076,69,46,23.754013605442168,False,True,True,False,False,False,
226,1300.3845,0.0334663608259448,0.1323521485289792,0.0036407217952678,0.0773220062255859,2165.738422834066,117.45383523,-103.02883308465856,69,9,22.929160997732428,False,True,True,False,False,False,
227,1607.4813,0.0158216921554347,0.0798538674123476,0.0070769915246981,0.1910934258298755,3144.4683211276297,184.5703125,-76.96743020860842,69,19,21.75709750566893,True,False,True,False,False,False,
228,1614.3284,0.0228083635658605,0.0834577727449381,0.0062122066080941,0.151322519618834,2116.26910157272,117.45383523,-102.60429479892672,69,13,18.297324263038547,True,False,True,False,False,False,
229,571.048,0.0189525748681253,0.1153418027476318,0.0012573913304351,0.0493951612903225,2155.672923243034,143.5546875,-30.15354551417445,0,1,2.143718820861678,True,False,False,False,False,True,
230,1447.2645,0.0114271702868076,0.0855909227436673,0.0014181215435552,0.1358920517930996,2389.069241824308,117.45383523,-142.4283422105189,69,76,29.280362811791377,False,True,True,False,False,False,
231,1960.5101,0.0147191523437915,0.093626591351904,0.0017153261695197,0.2155241532759233,3046.1006455834854,172.265625,-122.18246468632468,69,23,21.01405895691609,True,False,True,False,False,False,
232,870.08295,0.018006494609617,0.1210251419794978,0.0008467437380097,0.0632727915846456,2595.790352783758,112.34714674,-60.78699343817496,0,1,2.942585034013605,False,True,False,False,False,True,
233,1934.5881,0.0176367442954407,0.1154015514885065,0.0024435814250393,0.1263960222157922,2642.4105970115475,143.5546875,-111.27266468040754,69,15,19.8530612244898,False,True,True,False,False,False,
234,1584.2865,0.0299883442252958,0.1523817206937606,0.0013542874633322,0.2491660764365842,3652.821711500777,112.34714674,-133.22456332432128,69,18,20.48,False,True,True,False,False,False,
235,1053.0482,0.0184316370866877,0.09722356877123,0.0031877252477293,0.0827371987951807,2381.81609390122,54.97839096,-86.18671340426165,5,1,1.878140589569161,False,True,False,False,False,True,
236,714.03564,0.0230923589118837,0.0878296263586276,0.0114916861868806,0.0539662772362385,2309.550753558221,143.5546875,-68.95216190474893,5,3,1.9969160997732427,False,True,True,False,False,False,
237,1634.2631,0.0127342262953622,0.0723102225826964,0.0027040953601859,0.1774333974041005,2880.8767299550527,143.5546875,-128.72208500533634,69,58,31.41659863945579,True,False,True,False,False,False,
238,999.35297,0.024730760517728,0.117318621560827,0.0016988372326789,0.0576440161401098,1675.0305183679277,107.66601562,-30.547518943164548,0,1,2.0850340136054424,False,True,False,False,False,True,
239,1510.2446,0.0185593679948389,0.1034689336251218,0.001553215175897,0.1683704064083997,2700.607851109249,92.28515625,-129.0554350605356,69,39,23.84689342403628,True,False,True,False,False,False,
240,1139.4355,0.0188963872429647,0.0969628966520785,0.0059145764165398,0.1357756028122326,2586.834561995982,112.34714674,-92.97297404341926,69,21,19.52798185941043,True,False,True,False,False,False,
241,1530.37,0.0167298439677547,0.1175597701762027,0.0022051426871069,0.1366766930447889,2516.8547625878296,184.5703125,-116.23747017305656,69,31,20.387120181405898,False,True,True,False,False,False,
242,710.86,0.0240881716894916,0.0780734561984665,0.0290823330651423,0.0398868709415584,1261.6186833522731,143.5546875,-21.46452581968371,5,1,1.6253968253968254,False,True,True,False,False,False,
243,1784.6013,0.0189295951602077,0.1359578088058633,0.0034289767273822,0.1589728294334975,2723.9592712942863,86.1328125,-95.61574563570602,69,10,15.534149659863946,False,True,True,False,False,False,
244,1307.3591,0.0252962668545289,0.1514703591151141,0.0020504191868085,0.1678148783440959,2824.6001196108664,151.99908088,-129.43597899794247,69,26,23.73079365079365,True,False,True,False,False,False,
245,1450.1771,0.0289584830305334,0.1351485839885992,0.0041704136014175,0.0833452426321138,2206.7751619719547,184.5703125,-94.71034653109864,69,2,22.778775510204085,True,False,True,False,False,False,
246,733.82715,0.0177114885742145,0.0878933593370539,0.0044655908644086,0.0379913093507751,1391.9787315801386,112.34714674,-94.98291885997445,7,3,2.229115646258504,False,True,True,False,False,False,
247,625.8486,0.0479530942839166,0.1553107934469392,0.0002795085310935,0.0460580679086538,1436.3564154283415,151.99908088,-118.13073935955023,0,1,5.572789115646258,False,True,False,False,False,True,
248,1163.1034,0.014198640532214,0.0708254400346716,0.0015192541876946,0.10107421875,2362.376532751933,83.35433468,-18.849479129224708,5,1,1.9594557823129253,True,False,False,False,False,True,
249,1244.631,0.0242800730873767,0.1649170963566293,0.0058293706618699,0.1264750759639564,2410.423364332444,123.046875,-96.5863094358959,69,22,21.966077097505668,False,True,True,False,False,False,
250,1469.1537,0.013256802428051,0.1147957438130541,0.0057301176867731,0.0581125969434306,1348.029473112612,172.265625,-126.6125841987792,69,65,23.03419501133787,True,False,True,False,False,False,
251,1488.14,0.0223030098467979,0.106866147181519,0.0065832017034147,0.1618288730053191,2726.60379370342,92.28515625,-84.74723172863544,69,17,17.600725623582765,False,True,True,False,False,False,
252,727.6341,0.0283629615862032,0.1922274591964258,0.0026414024397288,0.0623807685319767,2481.789329352372,172.265625,-83.61085236558304,5,1,1.993424036281179,False,True,False,False,False,True,
253,1427.534,0.0189380587072345,0.1538785940579063,0.0034822526557473,0.1858952772712201,3199.342780263723,112.34714674,-108.55609906679774,69,15,18.599183673469383,False,True,True,False,False,False,
254,1135.0721,0.0220037171881086,0.0854173067560561,0.0125444079463417,0.0831740060222914,1764.3687565240575,107.66601562,-78.10824889923839,69,24,18.57596371882086,True,False,True,False,False,False,
255,978.12854,0.0234749575616025,0.108424941968915,0.0028581118620399,0.0990586080324497,1752.5511024292164,123.046875,-132.1285793223398,69,58,28.58376417233559,True,False,True,False,False,False,
256,1714.7073,0.0150588114189454,0.0835565764296099,0.0030392979596891,0.1706196421451355,2637.646457535716,135.99917763,-115.355680734855,69,30,22.77877551020408,True,False,True,False,False,False,
257,797.0777,0.0149591035997716,0.0644188242257261,0.001156550762333,0.065283203125,1964.08807153815,129.19921875,-49.87561019376147,4,1,1.593968253968254,False,True,True,False,False,False,
258,1627.85,0.0193867947374706,0.0908054331022642,0.005035849762436,0.1133714098158713,1869.4348657818728,99.38401442,-117.5393288720544,69,55,28.583764172335584,False,True,True,False,False,False,
259,1022.74963,0.0282291288407696,0.1058343111204221,0.0113648786525186,0.0784283640928864,1688.12636479586,117.45383523,-79.36579761313646,69,11,18.83138321995465,True,False,True,False,False,False,
260,1046.2296,0.0293367544373658,0.1796809295936789,0.000279618991331,0.1270207331730769,3009.728463945705,103.359375,-5.144416619458342,5,1,1.491609977324263,True,False,False,False,False,True,
261,1216.733,0.0145050138575212,0.0941716605195702,0.0002619697848453,0.0792024031929347,2438.315714426254,151.99908088,-57.38037883806682,5,1,2.1160090702947847,True,False,False,False,False,True,
262,1342.9828,0.0181901159750009,0.0744419573410416,0.0076193705437053,0.1447776426003798,2621.429599586907,184.5703125,-108.5347530724901,69,38,25.98312925170068,True,False,True,False,False,False,
263,711.23364,0.0279686635640405,0.1447950198018858,0.0023094372738877,0.08869140625,2633.260047020072,107.66601562,-26.173200532687737,5,1,1.7380498866213152,False,True,False,False,False,True,
264,1404.6497,0.0199505030770023,0.1217284670533417,0.0057247540558586,0.1434133976063829,2531.680024971835,86.1328125,-88.56250791971195,69,8,26.71056689342404,True,False,True,False,False,False,
265,675.74963,0.0171462950466498,0.0974633972736655,0.0007501426377038,0.0826724273989899,2581.5579186937234,123.046875,-51.150504807761855,5,1,2.2865759637188208,False,True,False,False,False,True,
266,1213.5895,0.0240769024547266,0.1129966769613811,0.0006028397613741,0.0895741780598958,2690.8216341822795,184.5703125,-81.29706687268052,6,1,2.214875283446712,False,True,False,False,False,True,
267,750.4162,0.0175769484321212,0.0998450787611993,0.0048885382792907,0.080810546875,1994.5995076067547,215.33203125,-48.08848729882509,4,1,1.575328798185941,False,True,False,False,False,True,
268,709.65094,0.0240881301428944,0.0986018697331594,0.0100113119125915,0.1137931743421052,2204.6127659977224,112.34714674,-80.05710076897195,69,17,17.925804988662133,True,False,True,False,False,False,
269,1022.24896,0.0130190978727812,0.116645954793934,0.0009748971013057,0.0612006753177966,2142.911866845617,161.49902344,-23.830643811070967,1,1,1.3564172335600908,False,True,False,False,False,True,
270,708.56177,0.0196157509459199,0.1134558878588506,0.0010807162022538,0.0609360846920289,1944.0705901131776,107.66601562,-22.35713192215955,0,1,1.5833560090702947,True,False,False,False,False,True,
271,1426.7839,0.024550036780384,0.1397578494282778,0.0024749412789005,0.1595580102076365,2667.4523913257526,95.703125,-103.698162288555,69,10,16.718367346938773,True,False,True,False,False,False,
272,1029.891,0.011723548880908,0.0989037940219088,0.0009463019188869,0.0650912747524752,2151.247449066464,143.5546875,-70.68178157868843,4,1,2.3291609977324264,True,False,False,False,False,True,
273,1044.4408,0.0118882330911287,0.1522122555157633,0.0002709864251075,0.076388272372159,3075.026394885553,129.19921875,4.272826119034701,6,1,2.033015873015873,False,True,False,False,False,True,
274,1583.7922,0.0284245168229328,0.1368205240652014,0.0061602563423736,0.14079453125,1954.8527978148568,151.99908088,-99.8137983227398,69,19,22.639455782312925,True,False,True,False,False,False,
275,1176.1307,0.0247756217745932,0.1347387427903082,0.0046389423050887,0.1260052161302395,2086.31331669821,135.99917763,-79.72997810860214,69,11,16.904126984126982,True,False,True,False,False,False,
276,1617.4419,0.0216593555274229,0.0973867880432568,0.0024780397942384,0.1311453325320513,2104.446204801336,112.34714674,-112.35989437478904,69,18,18.668843537414965,True,False,True,False,False,False,
277,1437.6187,0.0323610748505951,0.1132970874568297,0.00372192123529,0.1302828814094049,2474.335805640681,107.66601562,-90.86131203923796,69,15,18.45986394557823,False,True,True,False,False,False,
278,1541.8022,0.0207737605792443,0.1116944747388517,0.0019504028670512,0.1222962702667364,1885.557757165901,95.703125,-111.64843428380549,69,14,25.774149659863944,False,True,True,False,False,False,
279,1178.999,0.017220846933563,0.0847688467333481,0.0012397161883078,0.0716069059551886,2104.868404193167,99.38401442,-36.250729426478,0,1,2.4276643990929707,True,False,False,False,False,True,
280,1195.2645,0.0161194379915894,0.0990521843608736,0.001646444319007,0.0487916179906542,1657.534734240188,99.38401442,-86.60776093888174,7,3,2.1355102040816325,False,True,False,False,False,True,
281,1507.6624,0.0247682386511507,0.1637845318821769,0.0023949489260429,0.1527172191722973,2634.8434352466484,129.19921875,-103.81019651868527,69,6,14.930430839002268,False,True,True,False,False,False,
282,1715.0281,0.0171458642170582,0.1222230717652183,0.0076235309829059,0.100864519391741,1940.204684609316,123.046875,-87.09874364716626,69,17,20.154920634920632,False,True,True,False,False,False,
283,1010.66675,0.0336847730495947,0.1076403425238593,0.0045068291073818,0.0813045467342342,1782.9615608510228,92.28515625,-123.75074257511828,69,44,29.094603174603176,False,True,True,False,False,False,
284,996.24207,0.0239965975380892,0.0825538227304744,0.0208834095354971,0.0694148573764534,1562.849148158088,86.1328125,-80.47519081623626,69,37,34.76027210884353,True,False,True,False,False,False,
285,833.1025,0.0166495589840955,0.1512068682065735,6.892574681128391e-05,0.0749668506307339,3440.2342569904185,123.046875,-0.7722002996767733,0,1,2.5192743764172336,True,False,False,False,False,True,
286,1549.562,0.02271048909089,0.0943961956674297,0.0046063171714181,0.2177437081988007,3123.627041708463,112.34714674,-88.48639535088164,69,28,20.5728798185941,True,False,True,False,False,False,
287,1253.2155,0.0220697628542272,0.1027770157451879,0.0028585942674519,0.1053126184737868,1699.386816278443,103.359375,-121.64187059533748,69,39,18.459863945578228,False,True,True,False,False,False,
288,1594.6523,0.0175930802749875,0.1013091460713687,0.0044394944532092,0.1621175416758362,3025.85952432724,123.046875,-107.311208536337,69,26,19.365442176870747,False,True,True,False,False,False,
289,1466.2179,0.0215502386350937,0.1340528109429951,0.0015417603635976,0.1794667371051332,2777.976225710372,117.45383523,-136.82711250793596,69,27,18.08834467120182,True,False,True,False,False,False,
290,1221.0791,0.0198198110962532,0.1303164557125021,0.0071633491144163,0.0996424414503386,1635.9297649461148,151.99908088,-77.64646070634628,69,13,18.20444444444444,True,False,True,False,False,False,
291,658.26855,0.0303330798292857,0.1541852229781562,0.0076980201799594,0.0710216509458612,1933.5359764427835,123.046875,-102.14811853929648,69,1,27.75002267573696,True,False,True,False,False,False,
292,698.5491,0.0154499557286588,0.1155691910815188,0.0003595263641039,0.0658313382056451,2869.316398771816,112.34714674,-57.294861371755545,3,1,2.872562358276644,True,False,False,False,False,True,
293,943.1509,0.0117853078982359,0.067344220729627,0.0185000865437933,0.0621937897245762,2129.265259578433,184.5703125,-59.73404015910079,7,2,2.252335600907029,True,False,False,False,False,True,
294,456.02032,0.0154871255947736,0.1212304460493186,0.0004318841390108,0.0583056640625,2394.742198569724,129.19921875,-49.95997963939706,4,1,2.3114285714285714,False,True,False,False,False,True,
295,1647.3146,0.0167945773078808,0.1038986665461631,0.0047923396919394,0.1655903333714547,2667.612792563082,95.703125,-81.4682606385464,69,25,22.29115646258504,True,False,True,False,False,False,
296,1609.8765,0.020678406078091,0.0890391079957088,0.0073726048491472,0.1648324214554243,2502.9132883496045,103.359375,-85.26884334312568,69,22,17.298866213151925,True,False,True,False,False,False,
297,1058.3175,0.02376741199844,0.0975601518011847,0.0036399057333371,0.0880661010742187,2462.896498585498,184.5703125,-18.926490371258453,4,1,1.4521995464852608,True,False,False,False,False,True,
298,1734.2031,0.0179952026082088,0.0961925186641815,0.0023752434565481,0.1233262834196528,1933.0703224185784,151.99908088,-109.0231164193991,69,22,16.34684807256236,True,False,True,False,False,False,
299,1470.9485,0.0196075315325579,0.1245210496610437,0.0029783497025288,0.1517508808691897,2525.771574407411,123.046875,-129.65284498575065,69,40,24.079092970521543,True,False,True,False,False,False,
300,1392.4364,0.017959856391113,0.1018020010830236,0.0242485730758838,0.2322581257594167,3357.761523980157,107.66601562,-48.207288651143074,69,8,16.532607709750568,True,False,True,False,False,False,
